"No.","Time","Source","Destination","Protocol","Length","Info"
"3763","2.657656","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3628873 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3764","2.657657","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3630073 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3765","2.657658","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3631273 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3766","2.657659","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3632473 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3767","2.657660","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3633673 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3768","2.657661","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3634873 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3769","2.657662","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3636073 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3770","2.657662","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3637273 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3771","2.657663","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3638473 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3772","2.657665","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3639673 Ack=265734 Win=537728 Len=1200 [TCP PDU reassembled in 3773]"
"3773","2.657666","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3774","2.657667","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=3641686 Ack=268134 Win=543488 Len=0"
"3775","2.657668","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3641686 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3778]"
"3776","2.657669","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3642886 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3778]"
"3777","2.657670","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3644086 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3778]"
"3778","2.657671","128.135.24.73","10.190.102.251","TLSv1.2","220","Application Data"
"3779","2.657672","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3645452 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3780","2.657673","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3646652 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3781","2.657674","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3647852 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3782","2.657675","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3649052 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3783","2.657676","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3650252 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3784","2.657677","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3651452 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3785","2.657678","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3652652 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3786","2.657800","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=278568 Ack=3640873 Win=4178688 Len=0"
"3787","2.658020","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=278568 Ack=3653852 Win=4194240 Len=0"
"3788","2.658195","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3653852 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3789","2.658196","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3655052 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3790","2.658198","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3656252 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3791","2.658199","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3657452 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3792","2.658200","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3658652 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3793","2.658201","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3659852 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3794]"
"3794","2.658202","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3795","2.658203","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3661865 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3796","2.658204","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3663065 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3797","2.658205","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3664265 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3798","2.658207","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3665465 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3799","2.658208","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3666665 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3800","2.658210","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3667865 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3801","2.658212","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3669065 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3802","2.658213","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3670265 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3803","2.658215","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3671465 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3804","2.658216","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3672665 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3805","2.658217","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3673865 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3806","2.658218","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3675065 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3807","2.658219","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3676265 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3808]"
"3808","2.658220","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3809","2.658221","128.135.24.73","10.190.102.251","TLSv1.2","246","Application Data"
"3810","2.658222","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3678470 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3811","2.658224","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3679670 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3812","2.658225","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3680870 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3813","2.658226","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3682070 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3814","2.658348","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=278568 Ack=3683270 Win=4194240 Len=0"
"3815","2.659048","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3683270 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3816","2.659049","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3684470 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3817","2.659050","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3685670 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3818","2.659051","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3686870 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3819","2.659052","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3688070 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3820","2.659053","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3689270 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3821","2.659055","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3690470 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3822","2.659056","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3691670 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3823","2.659369","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3692870 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3824]"
"3824","2.659370","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3825","2.659371","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3694883 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3828]"
"3826","2.659373","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3696083 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3828]"
"3827","2.659373","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3697283 Ack=268943 Win=545920 Len=1200 [TCP PDU reassembled in 3828]"
"3828","2.659375","128.135.24.73","10.190.102.251","TLSv1.2","250","Application Data"
"3829","2.659376","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=3698679 Ack=271343 Win=551808 Len=0"
"3830","2.659376","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=3698679 Ack=273379 Win=557056 Len=0"
"3831","2.659377","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=3698679 Ack=275402 Win=562432 Len=0"
"3832","2.659377","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3698679 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3833","2.659378","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3699879 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3834","2.659379","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3701079 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3835","2.659381","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3702279 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3836","2.659382","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3703479 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3837","2.659383","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3704679 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3838","2.659384","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3705879 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3839","2.659486","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=278568 Ack=3707079 Win=4194240 Len=0"
"3840","2.659840","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3707079 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3841","2.659841","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3708279 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3842","2.659843","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3709479 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3843","2.659844","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3710679 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3844","2.659846","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3711879 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3845","2.659847","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3713079 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3846]"
"3846","2.659848","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3847","2.659850","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3715092 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3848","2.659851","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3716292 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3849","2.659852","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3717492 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3850","2.659854","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3718692 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3851","2.659855","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3719892 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3852","2.659856","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3721092 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3853","2.659858","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3722292 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3854","2.659859","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3723492 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3855","2.659860","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3724692 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3856","2.659862","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3725892 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3857","2.659863","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3727092 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3858","2.659865","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3728292 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3859","2.659866","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3729492 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3860]"
"3860","2.659868","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3861","2.659869","128.135.24.73","10.190.102.251","TLSv1.2","247","Application Data"
"3862","2.660060","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=278568 Ack=3731698 Win=4194240 Len=0"
"3863","2.660539","10.190.102.251","128.135.24.73","TCP","1254","59655  >  443 [ACK] Seq=278568 Ack=3731698 Win=4194240 Len=1200 [TCP PDU reassembled in 3865]"
"3864","2.660540","10.190.102.251","128.135.24.73","TCP","1254","59655  >  443 [ACK] Seq=279768 Ack=3731698 Win=4194240 Len=1200 [TCP PDU reassembled in 3865]"
"3865","2.660547","10.190.102.251","128.135.24.73","TLSv1.2","821","Application Data"
"3866","2.660670","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3731698 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3867","2.660672","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3732898 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3868","2.660673","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3734098 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3869","2.660675","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3735298 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3870","2.660676","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3736498 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3871","2.660677","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3737698 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3872","2.660678","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3738898 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3873","2.660679","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3740098 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3874","2.660680","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3741298 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3875","2.660682","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3742498 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3876","2.660683","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3743698 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3877","2.660685","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3744898 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3878","2.660686","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3746098 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3879]"
"3879","2.660687","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3880","2.660688","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3748111 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3882]"
"3881","2.660689","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3749311 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3882]"
"3882","2.660691","128.135.24.73","10.190.102.251","TLSv1.2","629","Application Data"
"3883","2.660692","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3751086 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3884","2.660693","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3752286 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3885","2.660694","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3753486 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3886","2.660695","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3754686 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3887","2.660697","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3755886 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3888","2.660698","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3757086 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3889","2.660699","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3758286 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3890","2.660900","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3759486 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3891","2.660901","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3760686 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3892","2.660902","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3761886 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3893","2.660903","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3763086 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3894","2.660904","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3764286 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3895","2.660906","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3765486 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3896]"
"3896","2.660907","128.135.24.73","10.190.102.251","TLSv1.2","867","Application Data"
"3897","2.660908","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3767499 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3903]"
"3898","2.660909","10.190.102.251","128.135.24.73","TCP","54","59655  >  443 [ACK] Seq=281735 Ack=3759486 Win=4194240 Len=0"
"3899","2.660910","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3768699 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3903]"
"3900","2.660911","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3769899 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3903]"
"3901","2.660912","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3771099 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3903]"
"3902","2.660913","128.135.24.73","10.190.102.251","TCP","1254","443  >  59655 [ACK] Seq=3772299 Ack=275402 Win=562432 Len=1200 [TCP PDU reassembled in 3903]"
"3903","2.660913","128.135.24.73","10.190.102.251","TLSv1.2","720","Application Data"
"3904","2.660914","128.135.24.73","10.190.102.251","TCP","56","443  >  59655 [ACK] Seq=3774165 Ack=277802 Win=567168 Len=0"
